Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
0,48.0,1,37,0,2,1,37583,26,100,1.0
0,33.0,1,41,0,0,1,31157,163,14,1.0
0,46.0,1,19,0,0,1,33755,26,160,0.0
1,60.0,1,11,0,2,1,27772,124,122,1.0
0,57.0,1,3,0,0,1,44004,26,21,0.0
1,55.0,1,28,0,0,1,23534,26,293,0.0
0,23.0,1,28,1,1,0,42802,152,97,0.0
0,21.0,1,15,1,1,0,22203,152,190,0.0
1,48.0,1,8,0,0,0,36947,124,285,0.0
1,27.0,1,36,0,1,1,2630,163,222,0.0
0,23.0,1,46,1,1,0,35982,152,15,0.0
0,41.0,1,28,0,0,1,31719,122,133,0.0
0,26.0,1,29,1,1,0,30673,152,217,0.0
0,52.0,1,47,0,2,1,29490,124,194,1.0
1,47.0,1,11,0,0,1,37677,124,286,1.0
0,38.0,1,35,0,0,1,2630,124,66,0.0
1,22.0,1,18,1,1,0,29600,152,277,0.0
1,21.0,1,25,0,1,1,47606,160,265,0.0
1,23.0,1,41,1,1,0,34782,152,276,0.0
0,54.0,1,24,0,0,1,2630,124,11,1.0
1,50.0,1,23,0,0,1,16723,26,243,1.0
1,59.0,1,29,0,0,1,38010,26,228,1.0
0,73.0,1,38,0,0,1,31898,26,27,1.0
1,64.0,1,38,0,0,1,39044,116,83,0.0
0,35.0,1,28,0,0,1,50006,26,288,1.0
0,37.0,1,36,0,0,1,2630,157,239,1.0
1,63.0,1,9,0,0,0,36817,124,258,0.0
1,23.0,1,50,1,1,0,24554,152,16,0.0
0,72.0,1,28,0,0,1,42961,122,263,0.0
0,40.0,1,33,0,0,1,35346,124,60,0.0
0,68.0,1,8,1,0,0,2630,122,122,0.0
1,29.0,1,28,0,1,0,2630,1,251,0.0
0,34.0,1,6,0,0,1,27832,124,83,1.0
1,30.0,1,45,0,0,1,2630,157,151,1.0
1,49.0,1,35,0,0,1,39415,10,258,1.0
0,58.0,1,48,0,0,1,2630,26,145,1.0
1,30.0,1,3,0,1,1,28407,152,136,1.0
0,45.0,1,28,0,0,1,30579,26,295,0.0
0,22.0,1,46,1,1,0,32971,152,41,0.0
0,42.0,1,28,0,0,1,34660,29,286,1.0
0,21.0,1,27,0,1,1,22925,152,209,0.0
1,47.0,1,28,0,0,1,48446,25,267,1.0
0,32.0,1,28,1,1,0,2630,152,103,0.0
1,48.0,1,28,1,0,0,41490,26,104,0.0
0,51.0,1,30,1,0,0,25913,160,38,0.0
1,56.0,1,46,1,0,0,25225,11,278,0.0
0,28.0,1,28,0,0,1,2630,157,269,1.0
0,48.0,1,41,0,0,1,56848,154,144,1.0
1,45.0,1,6,0,0,1,22756,124,233,1.0
1,33.0,1,8,0,1,1,31704,124,150,1.0
0,23.0,1,43,0,1,1,2630,151,116,0.0
1,28.0,1,41,1,0,0,34016,26,241,0.0
0,27.0,1,28,0,1,1,2630,122,174,1.0
1,43.0,1,28,0,2,1,42339,124,263,1.0
1,24.0,1,10,0,1,1,2630,160,111,0.0
1,56.0,1,28,0,2,1,34225,26,172,1.0
0,22.0,1,41,1,1,0,29308,152,24,0.0
1,62.0,1,28,0,0,1,42724,124,265,1.0
0,24.0,1,24,0,1,1,29466,152,206,1.0
0,39.0,1,0,0,0,1,2630,26,261,1.0
0,32.0,1,28,0,1,1,33455,152,219,1.0
1,62.0,1,18,0,0,1,31932,156,205,1.0
0,37.0,1,39,0,0,1,45962,156,130,0.0
1,49.0,1,28,0,0,1,36687,53,85,1.0
1,42.0,1,28,0,0,1,29834,122,292,0.0
1,49.0,1,46,1,0,0,46311,26,39,0.0
1,37.0,1,28,0,0,1,43735,26,237,0.0
1,36.0,1,52,1,0,0,2630,124,132,0.0
0,47.0,1,46,0,0,1,32989,124,11,1.0
1,65.0,1,35,0,2,1,26424,124,117,1.0
1,41.0,1,11,0,0,1,2630,26,273,1.0
1,50.0,1,28,1,0,0,44795,61,116,0.0
0,65.0,1,28,0,2,1,51822,26,147,1.0
0,75.0,1,28,0,0,1,2630,26,201,1.0
1,59.0,1,0,0,0,1,2630,91,224,1.0
1,58.0,1,20,0,0,1,2630,124,189,1.0
0,30.0,1,35,0,1,1,30136,152,191,1.0
0,23.0,1,28,1,1,1,33693,152,114,0.0
1,45.0,1,28,0,0,1,38008,124,191,0.0
1,24.0,1,45,0,0,1,33136,26,279,1.0
1,51.0,1,8,0,0,1,32904,124,124,0.0
0,61.0,1,28,0,0,1,56094,122,183,1.0
0,27.0,1,15,1,1,0,50689,152,180,0.0
0,42.0,1,8,0,0,1,27958,124,57,1.0
1,62.0,1,28,0,2,1,41582,25,86,1.0
1,52.0,1,28,0,0,1,39070,26,161,0.0
1,44.0,1,47,0,0,1,34491,124,10,1.0
1,48.0,1,23,0,0,1,26755,26,132,0.0
1,54.0,1,28,0,0,1,44420,26,115,1.0
0,21.0,1,36,1,1,0,34184,160,237,0.0
0,29.0,1,30,1,1,0,29797,152,245,0.0
0,23.0,1,35,1,1,0,26274,152,111,0.0
1,43.0,1,28,0,0,1,42378,29,21,1.0
1,55.0,1,28,0,2,1,32181,122,181,1.0
0,22.0,1,14,1,1,0,19240,152,116,0.0
1,63.0,1,28,0,0,1,34330,26,50,1.0
0,47.0,1,46,0,0,1,32741,124,56,1.0
0,76.0,1,28,0,0,1,37773,26,99,1.0
1,54.0,1,29,0,0,1,38964,124,284,1.0
1,63.0,1,28,0,0,1,38104,26,90,1.0
0,41.0,1,7,0,2,1,2630,44,242,0.0
0,29.0,1,30,1,1,0,25976,152,114,0.0
0,57.0,1,30,0,0,1,18049,26,195,0.0
1,68.0,1,8,0,0,1,33686,26,23,1.0
1,25.0,1,29,1,1,0,29585,152,69,0.0
0,23.0,1,11,1,1,0,23657,152,285,0.0
0,63.0,1,8,1,0,0,42137,7,52,0.0
0,40.0,1,28,0,0,1,44109,124,22,1.0
1,45.0,1,46,0,0,1,40705,124,167,1.0
1,54.0,1,28,0,0,1,21856,124,194,1.0
1,37.0,1,50,0,0,1,38571,8,147,1.0
1,36.0,1,33,0,0,1,42463,124,192,1.0
0,38.0,1,41,0,0,1,26978,157,209,1.0
1,21.0,1,30,0,0,1,29258,163,165,1.0
0,42.0,1,28,0,0,1,2630,156,241,0.0
1,38.0,1,28,1,0,0,28694,26,280,0.0
1,75.0,1,28,1,0,0,31236,23,136,0.0
1,43.0,1,28,0,0,1,41391,124,154,1.0
1,57.0,1,28,0,0,1,35342,26,218,1.0
1,47.0,1,28,0,0,1,2630,122,247,1.0
0,48.0,1,28,0,0,1,43292,124,56,1.0
0,35.0,1,28,1,0,0,44636,26,183,0.0
0,58.0,1,17,0,0,1,35884,4,218,0.0
0,41.0,1,28,0,0,1,65261,26,108,0.0
1,66.0,1,8,0,2,1,36406,25,71,0.0
1,54.0,1,28,0,0,1,30843,29,92,0.0
0,23.0,1,8,1,1,0,28564,152,214,0.0
0,67.0,1,1,0,0,1,2630,124,145,0.0
1,38.0,1,4,0,0,1,39603,163,237,1.0
0,37.0,1,36,0,0,0,36849,160,114,0.0
1,46.0,1,33,1,0,0,29929,26,195,0.0
0,24.0,1,46,1,1,0,22248,152,56,0.0
0,24.0,1,45,1,1,0,26249,152,113,0.0
0,57.0,1,28,0,2,1,52445,124,256,1.0
0,21.0,1,28,0,1,1,52404,154,112,1.0
1,57.0,1,47,0,0,1,32858,124,48,1.0
0,41.0,1,28,0,0,1,48414,26,163,1.0
0,24.0,1,43,0,1,1,2630,152,254,0.0
0,42.0,1,28,1,0,0,27655,124,238,0.0
0,42.0,1,11,0,0,1,37633,124,51,0.0
0,54.0,1,18,0,0,1,30121,124,157,0.0
1,34.0,1,43,0,0,1,2630,157,120,1.0
0,40.0,1,17,0,0,1,2630,124,225,1.0
1,24.0,1,8,1,1,0,33305,152,19,0.0
1,23.0,1,28,0,1,1,35125,151,124,1.0
1,60.0,1,32,0,0,1,38469,26,120,1.0
1,24.0,1,41,1,1,0,38272,152,87,0.0
1,46.0,1,28,0,0,1,27683,154,110,0.0
0,23.0,1,28,0,1,1,34629,152,53,0.0
1,38.0,1,28,0,0,1,38899,163,252,1.0
0,23.0,1,8,0,1,1,46403,152,59,0.0
1,26.0,1,28,0,1,1,46951,124,274,1.0
1,47.0,1,8,0,0,1,27848,4,151,1.0
1,47.0,1,28,0,0,1,29588,26,136,1.0
1,51.0,1,50,0,0,1,35827,65,57,0.0
1,38.0,1,39,0,0,1,44187,124,108,0.0
1,46.0,1,28,0,0,1,41963,124,153,1.0
1,23.0,1,37,1,1,0,31102,152,105,0.0
1,21.0,1,35,1,1,0,35899,152,265,0.0
0,44.0,1,29,0,0,1,32509,157,76,0.0
0,40.0,1,28,0,0,1,26522,124,23,1.0
1,40.0,1,41,1,0,0,30063,124,25,0.0
0,41.0,1,8,0,0,1,2630,163,110,1.0
1,61.0,1,28,0,0,1,29639,26,96,0.0
0,23.0,1,40,1,1,0,19096,152,143,0.0
0,42.0,1,28,0,0,1,45268,124,158,1.0
1,39.0,1,28,0,2,1,26073,26,156,0.0
1,76.0,1,28,0,0,1,63332,26,57,1.0
1,46.0,1,28,1,0,0,35300,26,29,0.0
1,56.0,1,21,0,0,1,34605,26,289,1.0
1,24.0,1,35,0,1,1,23398,124,216,1.0
1,52.0,1,36,1,0,0,30894,124,264,0.0
1,49.0,1,28,0,0,1,34570,26,281,1.0
0,49.0,1,28,0,2,1,2630,156,153,1.0
1,42.0,1,28,0,0,0,41649,26,19,0.0
1,55.0,1,28,0,0,0,41046,124,274,1.0
0,44.0,1,45,0,0,1,27926,30,238,0.0
1,48.0,1,10,0,0,1,37385,26,165,0.0
0,54.0,1,15,1,0,0,2630,152,31,0.0
1,60.0,1,14,0,0,0,32457,26,282,0.0
1,49.0,1,9,0,0,1,35268,124,82,1.0
1,38.0,1,28,0,0,1,27649,26,262,1.0
1,24.0,1,42,0,1,1,28888,151,65,1.0
0,26.0,1,13,0,1,1,27478,152,90,0.0
0,39.0,1,11,0,0,1,24789,124,97,1.0
0,61.0,1,49,0,0,1,34022,124,15,1.0
1,27.0,1,6,1,1,0,22063,152,232,0.0
1,54.0,1,28,0,0,1,33712,116,85,1.0
1,25.0,1,9,0,1,1,27737,152,57,1.0
1,44.0,1,3,0,0,1,29994,30,51,1.0
1,46.0,1,28,0,0,1,41005,26,238,1.0
1,60.0,1,28,0,2,1,64425,124,204,0.0
0,81.0,1,35,0,0,1,28864,10,204,0.0
1,59.0,1,28,0,0,1,60104,26,44,1.0
1,45.0,1,28,0,0,1,41746,124,148,1.0
1,23.0,1,16,0,1,1,2630,160,215,0.0
1,46.0,1,47,0,0,1,27962,26,198,0.0
0,20.0,1,6,0,1,1,21142,160,263,0.0
0,29.0,1,3,0,1,1,18770,152,140,0.0
0,37.0,1,13,0,0,1,2630,157,119,1.0
1,45.0,1,39,0,2,1,60579,26,110,1.0
0,41.0,1,28,0,0,1,37247,26,106,0.0
1,42.0,1,2,0,0,1,2630,26,271,0.0
0,23.0,1,14,1,1,0,28975,152,105,0.0
0,41.0,1,30,0,0,1,2630,156,47,1.0
0,56.0,1,28,0,0,1,38401,26,84,0.0
0,31.0,1,14,0,1,1,2630,156,115,1.0
1,53.0,1,8,0,0,1,2630,124,63,1.0
0,40.0,1,28,0,0,1,42221,60,257,1.0
1,61.0,1,45,1,0,0,32673,26,165,0.0
1,20.0,1,8,0,1,1,47112,160,287,0.0
0,77.0,1,2,0,0,1,27187,26,155,1.0
1,43.0,1,46,0,0,1,27731,4,203,1.0
0,42.0,1,28,0,0,1,31299,124,250,1.0
1,70.0,1,28,0,0,1,2630,13,186,1.0
0,21.0,1,8,0,1,1,22934,160,96,1.0
0,35.0,1,8,0,0,1,33937,124,217,1.0
0,23.0,1,12,1,1,0,2630,152,106,0.0
1,39.0,1,36,0,0,0,33436,124,154,1.0
1,41.0,1,41,0,0,1,26213,26,187,1.0
1,57.0,1,28,0,0,1,47389,124,82,0.0
0,49.0,1,46,0,0,1,2630,163,57,1.0
1,39.0,1,21,0,2,1,30426,124,76,0.0
1,23.0,1,15,0,1,1,45757,152,268,0.0
0,77.0,1,15,0,0,1,2630,156,270,1.0
1,25.0,1,29,1,1,0,18425,152,265,0.0
1,46.0,1,24,0,0,1,29938,124,176,1.0
1,33.0,1,8,0,0,1,39020,163,10,1.0
0,24.0,1,6,0,1,0,24686,152,156,0.0
0,55.0,1,31,0,0,0,2630,152,212,0.0
0,24.0,1,29,1,1,0,30476,152,219,0.0
1,45.0,1,3,0,0,1,52482,26,92,1.0
0,44.0,1,31,0,0,1,2630,155,158,1.0
1,27.0,1,15,0,1,1,22505,152,38,0.0
0,38.0,1,28,0,0,1,43417,124,255,1.0
1,52.0,1,28,0,2,1,40999,124,72,1.0
1,61.0,1,28,0,0,1,44491,26,29,1.0
1,32.0,1,36,0,0,1,2630,163,119,1.0
0,24.0,1,50,0,1,1,2630,152,221,0.0
1,66.0,0,28,0,0,1,33530,26,86,0.0
0,54.0,1,28,0,0,1,40203,26,252,1.0
0,36.0,1,28,0,0,1,53273,26,289,0.0
0,46.0,1,50,0,0,1,24467,8,281,1.0
0,24.0,1,8,1,1,0,49009,152,81,0.0
1,44.0,1,46,0,0,1,21184,124,298,1.0
1,64.0,1,15,0,2,1,41246,124,167,1.0
1,51.0,1,3,0,0,1,42150,124,298,1.0
0,44.0,1,15,0,0,0,37768,14,223,0.0
1,42.0,1,22,0,0,1,29603,26,191,1.0
1,35.0,1,35,0,0,1,26070,26,189,1.0
1,22.0,1,28,1,1,0,34925,152,74,0.0
0,54.0,1,46,0,0,1,31300,26,284,1.0
0,75.0,1,28,0,0,1,34340,26,121,0.0
1,23.0,1,50,0,1,1,33120,152,196,0.0
1,46.0,1,10,0,0,1,2630,124,140,1.0
1,23.0,1,30,0,1,1,27916,152,203,0.0
1,43.0,1,28,0,0,1,70221,124,155,1.0
0,30.0,1,49,0,1,0,28184,152,156,0.0
1,43.0,1,45,0,0,1,22281,124,22,1.0
0,26.0,1,29,1,1,0,26906,152,87,0.0
0,33.0,1,30,0,1,1,26097,124,70,1.0
0,53.0,1,28,0,2,1,57741,26,262,1.0
1,45.0,1,28,0,0,1,30317,124,254,0.0
1,29.0,1,50,0,1,1,34359,152,132,0.0
0,56.0,1,4,0,0,1,2630,157,251,1.0
1,61.0,1,28,0,0,0,2630,157,223,1.0
0,45.0,1,28,0,2,1,2630,158,130,1.0
0,22.0,1,49,0,1,1,2630,152,180,0.0
0,24.0,1,6,0,1,0,31607,152,81,0.0
1,21.0,1,41,0,1,1,41027,152,109,0.0
0,21.0,1,13,0,1,1,35369,152,284,1.0
1,48.0,1,34,0,0,1,2630,156,223,1.0
1,28.0,1,47,0,1,1,2630,156,150,0.0
0,36.0,1,33,0,0,1,34660,124,211,1.0
0,36.0,1,27,0,0,0,2630,152,155,0.0
0,42.0,1,8,0,0,1,30088,124,191,1.0
1,65.0,1,41,0,0,1,31349,26,234,1.0
0,44.0,1,28,0,0,1,42385,26,61,1.0
0,51.0,1,28,0,0,1,33825,122,90,1.0
1,49.0,1,25,0,0,1,35215,26,212,0.0
1,28.0,1,8,1,1,0,27144,152,241,0.0
1,24.0,1,8,1,1,0,32883,152,136,0.0
1,25.0,1,11,1,1,0,30044,152,295,0.0
0,30.0,1,24,0,1,1,25904,163,167,1.0
0,23.0,1,36,0,1,1,32662,152,202,0.0
0,41.0,1,28,0,0,1,25490,55,179,1.0
0,23.0,1,28,1,0,1,37768,156,206,0.0
0,21.0,1,8,0,1,1,35489,152,212,1.0
1,42.0,1,20,0,0,1,2630,124,256,1.0
1,45.0,1,20,0,0,1,2630,156,33,1.0
1,31.0,1,46,0,1,1,23655,124,60,1.0
1,43.0,1,11,0,0,1,2630,124,154,1.0
0,62.0,1,28,0,2,1,60325,26,165,0.0
0,37.0,1,8,1,0,0,36906,152,21,0.0
0,38.0,1,5,0,0,1,2630,163,37,1.0
1,24.0,1,30,1,1,0,22217,152,283,0.0
0,79.0,1,28,0,0,1,34371,26,15,0.0
0,41.0,1,28,1,0,1,21935,4,209,0.0
1,48.0,1,28,0,0,1,53236,26,123,1.0
0,65.0,1,28,0,2,1,46896,124,209,1.0
1,22.0,1,27,1,1,0,24767,152,166,0.0
1,24.0,1,28,1,1,0,32556,152,83,0.0
1,28.0,1,23,0,0,0,30397,154,164,0.0
0,45.0,1,28,0,0,1,27640,45,244,1.0
0,68.0,1,28,0,0,0,59268,31,200,0.0
1,37.0,1,28,0,0,1,48627,124,215,1.0
0,37.0,1,6,1,0,0,2630,152,50,0.0
1,22.0,1,28,0,1,1,34428,160,229,0.0
1,35.0,1,8,0,0,1,46679,154,275,1.0
1,23.0,1,46,1,1,0,21310,152,15,0.0
0,70.0,1,28,0,0,1,43203,26,247,1.0
1,28.0,1,25,0,0,1,22601,157,99,1.0
1,66.0,1,6,0,0,1,24526,26,60,1.0
0,50.0,1,28,1,0,0,44850,26,206,0.0
0,25.0,1,6,0,1,1,31549,152,204,1.0
1,48.0,1,28,1,0,1,27372,124,249,0.0
1,73.0,1,28,0,0,1,39616,124,40,0.0
1,25.0,1,3,0,1,1,35908,152,222,1.0
0,48.0,1,41,0,0,1,2630,12,91,1.0
0,23.0,1,15,0,1,1,36478,26,91,0.0
1,53.0,1,11,0,0,1,2630,124,94,1.0
0,68.0,1,28,0,0,1,42228,3,258,1.0
1,27.0,1,12,1,1,0,16773,152,25,0.0
1,23.0,1,8,1,1,0,32976,152,238,0.0
1,22.0,1,8,1,1,0,36240,152,201,0.0
1,22.0,1,25,1,1,0,22971,152,200,0.0
0,22.0,1,30,1,1,0,25974,152,181,0.0
0,37.0,1,21,0,0,1,21843,124,194,1.0
0,41.0,1,31,0,0,1,2630,124,13,1.0
1,24.0,1,28,1,1,0,48305,152,62,0.0
0,36.0,1,46,0,0,1,31405,124,27,1.0
1,25.0,1,27,0,1,1,16299,152,128,0.0
1,45.0,1,41,0,0,1,24117,26,226,1.0
1,36.0,1,28,0,0,1,30071,124,54,1.0
1,44.0,1,8,0,0,1,39988,157,81,1.0
1,44.0,1,8,0,0,1,2630,163,237,1.0
1,21.0,1,21,0,1,1,29640,152,46,0.0
0,73.0,1,29,1,0,0,30192,124,174,0.0
1,23.0,1,3,1,1,0,30227,152,227,0.0
1,42.0,1,28,1,0,0,26171,124,202,0.0
0,48.0,1,45,1,0,0,30677,160,145,0.0
0,41.0,1,28,0,0,1,38707,122,219,0.0
0,53.0,1,41,1,0,0,42628,124,123,0.0
0,32.0,1,28,0,0,1,53599,124,242,1.0
1,52.0,1,14,0,0,1,32184,124,274,1.0
0,46.0,1,27,0,0,1,29744,124,225,0.0
1,35.0,1,28,0,0,1,49662,154,249,1.0
0,46.0,1,44,0,0,1,27091,26,297,0.0
1,48.0,1,28,0,0,0,2630,156,239,0.0
0,42.0,1,28,0,0,1,2630,124,190,1.0
1,35.0,1,28,0,0,1,40406,156,11,1.0
1,51.0,1,28,0,0,1,65594,122,208,0.0
0,21.0,1,35,0,1,1,49044,26,167,0.0
0,62.0,1,13,0,0,1,35750,152,55,0.0
0,26.0,1,9,1,1,0,30829,152,294,0.0
1,52.0,1,50,1,0,0,34457,65,180,0.0
1,35.0,1,43,0,0,1,31580,31,150,0.0
1,53.0,1,46,0,0,1,2630,156,38,1.0
0,24.0,1,28,0,1,1,36062,124,98,1.0
0,56.0,1,10,0,0,1,2630,124,253,1.0
0,24.0,1,35,0,1,1,25379,152,25,1.0
0,36.0,1,30,0,0,1,44622,26,87,1.0
0,37.0,1,28,0,0,1,35476,26,33,1.0
1,30.0,1,28,0,1,1,39153,26,128,0.0
1,69.0,1,28,0,2,1,48611,26,224,1.0
1,42.0,1,23,0,0,1,2630,26,138,1.0
0,73.0,1,28,1,0,0,33435,122,270,0.0
0,42.0,1,8,0,0,1,67115,26,112,1.0
1,42.0,1,48,1,0,0,2630,26,139,0.0
0,21.0,1,15,0,1,1,21852,156,24,1.0
1,25.0,1,1,1,1,0,2630,152,64,0.0
1,77.0,1,28,0,0,1,25965,26,161,0.0
1,38.0,1,28,0,0,1,35477,55,56,1.0
0,25.0,1,25,0,1,1,28278,152,198,1.0
0,24.0,1,11,1,1,0,29791,152,298,0.0
0,31.0,1,27,0,0,1,2630,156,167,1.0
1,25.0,1,46,1,1,0,2630,160,80,0.0
1,22.0,1,30,1,1,0,24604,152,155,0.0
1,20.0,1,15,0,1,1,38743,160,249,1.0
0,25.0,1,11,1,1,0,27526,152,53,0.0
0,22.0,1,49,0,1,1,32777,152,241,1.0
0,47.0,1,15,0,0,1,51923,124,289,1.0
0,39.0,1,41,0,0,1,39071,124,194,1.0
1,52.0,1,13,0,0,1,14409,124,159,0.0
0,46.0,1,28,0,2,1,46579,26,170,1.0
1,59.0,1,39,0,0,1,2630,124,214,1.0
1,73.0,0,48,0,2,1,2630,124,67,1.0
1,49.0,1,28,0,0,1,37813,26,58,1.0
0,33.0,1,28,0,0,1,27628,26,276,1.0
1,29.0,1,28,0,1,1,55282,152,188,1.0
1,52.0,1,46,0,0,1,32681,26,221,1.0
1,41.0,1,24,0,0,1,21253,124,181,1.0
1,24.0,1,15,1,1,0,38525,152,20,0.0
0,22.0,1,45,1,1,0,28028,152,292,0.0
0,62.0,1,28,0,0,1,31613,26,234,0.0
0,22.0,1,46,1,1,0,26616,152,272,0.0
1,59.0,1,46,0,0,1,2630,163,95,1.0
1,38.0,1,28,0,2,1,82613,124,17,0.0
1,61.0,1,28,0,0,1,33857,152,54,0.0
0,48.0,1,41,0,0,1,35503,156,216,1.0
1,77.0,1,28,0,2,1,37062,124,235,1.0
1,24.0,1,28,1,1,0,43398,152,137,0.0
0,23.0,1,28,1,1,0,31175,152,167,0.0
0,47.0,1,28,1,0,0,2630,26,65,0.0
0,41.0,1,28,0,2,1,44083,26,175,1.0
1,52.0,1,28,0,0,0,47867,26,263,0.0
0,29.0,1,13,0,0,1,22920,26,212,1.0
0,27.0,1,28,0,0,1,24102,124,188,1.0
1,24.0,1,41,1,1,0,30917,152,186,0.0
0,24.0,1,45,1,1,0,37225,152,275,0.0
1,21.0,1,22,0,1,0,38160,160,85,0.0
0,39.0,1,28,0,0,1,48333,124,199,1.0
1,23.0,1,41,1,1,0,2630,152,284,0.0
1,48.0,1,28,0,0,1,2630,26,246,1.0
1,37.0,1,28,0,0,1,40595,154,134,1.0
0,49.0,1,28,0,0,1,42377,26,159,0.0
0,26.0,1,50,1,1,0,16445,152,136,0.0
1,78.0,1,28,0,0,1,73970,122,177,0.0
1,26.0,1,50,1,1,0,51274,152,191,0.0
1,52.0,1,46,0,0,1,50524,26,143,1.0
1,42.0,1,28,0,0,1,2630,55,157,0.0
1,46.0,1,35,0,0,0,2630,26,207,1.0
1,38.0,1,41,0,0,1,36203,124,159,1.0
1,22.0,1,27,1,1,0,27776,26,64,0.0
1,45.0,1,28,0,0,1,43070,23,277,1.0
1,68.0,1,28,0,2,1,40348,26,226,0.0
1,60.0,1,28,0,2,1,45164,163,209,1.0
1,35.0,1,28,0,0,1,31059,26,147,1.0
1,40.0,1,51,0,0,1,32463,156,230,0.0
0,20.0,1,46,0,1,1,29676,160,220,0.0
0,24.0,1,41,1,1,0,28219,152,22,0.0
0,32.0,1,28,0,0,1,38841,124,153,1.0
1,43.0,1,28,0,2,1,2630,124,81,1.0
1,30.0,1,28,0,0,1,2630,156,115,1.0
1,44.0,1,41,0,0,1,2630,124,283,1.0
0,36.0,1,12,0,0,1,28474,124,48,1.0
0,31.0,1,28,0,0,1,23823,155,48,1.0
0,27.0,1,36,0,1,1,27244,152,133,0.0
1,51.0,1,19,1,0,0,2630,26,115,0.0
0,33.0,1,23,0,1,1,31442,26,201,1.0
1,56.0,1,28,0,2,1,58414,26,10,1.0
0,45.0,1,28,0,0,1,25741,124,259,1.0
1,61.0,1,8,0,2,1,22257,124,171,1.0
1,31.0,1,8,0,1,1,45686,124,66,1.0
1,40.0,1,41,0,0,1,2630,163,53,1.0
0,36.0,1,50,0,0,1,33930,124,75,0.0
0,66.0,1,28,0,0,1,2630,26,295,1.0
0,22.0,1,28,0,0,0,41971,157,246,1.0
0,50.0,1,39,0,0,1,35159,26,143,1.0
1,70.0,1,8,1,0,0,38451,25,60,0.0
1,28.0,1,50,0,1,1,31309,156,233,1.0
1,36.0,1,38,0,0,1,2630,157,57,1.0
1,37.0,1,43,0,0,1,26495,124,126,1.0
1,20.0,1,47,1,1,0,2630,160,152,0.0
1,42.0,1,28,0,0,1,2630,26,32,1.0
1,51.0,1,35,0,0,1,24807,124,153,1.0
0,50.0,1,11,0,0,1,2630,26,36,1.0
1,21.0,1,3,0,1,1,23042,160,225,0.0
1,45.0,1,28,0,0,1,57421,122,202,1.0
1,20.0,1,50,0,1,1,12867,160,61,0.0
0,28.0,1,3,1,1,0,29509,152,211,0.0
1,36.0,1,28,0,0,1,27244,124,19,0.0
0,62.0,1,18,0,0,1,17107,156,220,1.0
1,57.0,1,48,0,0,1,2630,163,160,1.0
0,31.0,1,11,0,0,1,2630,124,285,1.0
0,22.0,1,46,0,1,1,2630,160,194,0.0
0,54.0,1,28,0,0,1,42428,26,280,0.0
1,25.0,1,29,1,1,0,28691,152,117,0.0
0,74.0,1,41,0,0,1,37065,12,252,1.0
0,51.0,1,28,0,0,1,40552,124,255,1.0
0,44.0,1,24,0,0,1,24448,26,220,1.0
0,25.0,1,8,1,1,0,40057,152,24,0.0
0,22.0,1,46,0,0,1,29012,124,246,1.0
1,67.0,1,8,1,0,0,45046,78,190,0.0
1,24.0,1,3,1,1,0,14435,152,26,0.0
1,22.0,1,15,0,1,1,35104,152,180,1.0
0,38.0,1,29,0,0,1,2630,156,169,1.0
1,45.0,1,8,0,0,1,2630,154,53,1.0
0,45.0,1,8,0,0,1,45928,26,220,1.0
0,46.0,1,45,0,0,1,39135,124,127,0.0
1,39.0,1,28,0,0,1,26568,124,151,1.0
1,54.0,1,20,0,0,1,2630,26,107,0.0
0,21.0,1,43,0,0,1,29400,154,57,0.0
1,45.0,1,28,0,0,1,37616,124,58,1.0
0,37.0,1,3,0,0,1,2630,157,285,1.0
0,41.0,1,28,1,0,0,37771,26,95,0.0
1,29.0,1,33,0,1,1,26176,152,146,1.0
1,35.0,1,28,0,0,1,36664,26,295,1.0
1,34.0,1,41,0,0,1,2630,157,62,1.0
0,74.0,1,28,1,0,0,29423,26,61,0.0
1,51.0,1,28,0,0,1,44569,122,243,1.0
0,24.0,1,15,1,1,0,2630,160,262,0.0
0,21.0,1,8,0,1,1,56494,124,76,1.0
1,31.0,1,28,0,1,1,40582,154,254,1.0
1,42.0,1,8,0,2,1,53950,124,31,1.0
1,43.0,1,47,0,0,1,29369,26,198,1.0
1,49.0,1,29,1,0,0,28414,124,12,0.0
1,66.0,1,41,0,0,1,47749,26,144,0.0
0,21.0,1,28,0,1,1,32050,152,102,1.0
1,41.0,1,28,0,0,1,34131,26,280,0.0
0,49.0,1,8,0,2,1,40331,26,240,1.0
1,39.0,1,0,0,0,1,2630,124,104,1.0
1,30.0,1,28,1,1,1,26168,152,111,1.0
1,45.0,1,29,0,0,1,35149,124,257,1.0
0,53.0,1,11,0,0,1,30290,152,67,1.0
1,31.0,1,46,0,1,0,28311,152,104,0.0
1,47.0,1,46,1,0,0,25425,11,88,0.0
1,61.0,1,8,0,0,1,35020,124,82,0.0
1,34.0,1,28,0,0,1,45349,124,249,1.0
0,33.0,1,28,0,1,1,41884,154,56,1.0
1,42.0,1,12,0,0,1,2630,157,143,1.0
0,24.0,1,14,0,1,1,36504,152,260,0.0
0,42.0,1,28,0,0,1,33634,26,109,1.0
0,43.0,1,9,0,0,1,46443,26,38,0.0
1,30.0,1,43,0,1,1,2630,160,85,1.0
